,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2018/9/13,50ETF购3月2650,认购,2.65,2019/3/27 0:00,0.1084
2018/9/13,50ETF购3月2250,认购,2.25,2019/3/27 0:00,0.3124
2018/9/13,50ETF沽3月2400,认沽,2.4,2019/3/27 0:00,0.1155
2018/9/13,50ETF沽3月2650,认沽,2.65,2019/3/27 0:00,0.2499
2018/9/13,50ETF购3月2800,认购,2.8,2019/3/27 0:00,0.0657
2018/9/13,50ETF沽3月2300,认沽,2.3,2019/3/27 0:00,0.0797
2018/9/13,50ETF沽3月2700,认沽,2.7,2019/3/27 0:00,0.2833
2018/9/13,50ETF沽3月2450,认沽,2.45,2019/3/27 0:00,0.1368
2018/9/13,50ETF购3月2200,认购,2.2,2019/3/27 0:00,0.349
2018/9/13,50ETF沽3月2750,认沽,2.75,2019/3/27 0:00,0.3184
2018/9/13,50ETF沽3月2200,认沽,2.2,2019/3/27 0:00,0.0519
2018/9/13,50ETF购3月2450,认购,2.45,2019/3/27 0:00,0.1915
2018/9/13,50ETF购3月2700,认购,2.7,2019/3/27 0:00,0.0906
2018/9/13,50ETF沽3月2600,认沽,2.6,2019/3/27 0:00,0.219
2018/9/13,50ETF购3月2500,认购,2.5,2019/3/27 0:00,0.166
2018/9/13,50ETF沽3月2550,认沽,2.55,2019/3/27 0:00,0.1892
2018/9/13,50ETF沽3月2250,认沽,2.25,2019/3/27 0:00,0.0654
2018/9/13,50ETF购3月2600,认购,2.6,2019/3/27 0:00,0.1243
2018/9/13,50ETF购3月2350,认购,2.35,2019/3/27 0:00,0.2406
2018/9/14,50ETF沽9月3300,认沽,3.3,2018/9/26 0:00,0.8208
2018/9/14,50ETF沽9月2750,认沽,2.75,2018/9/26 0:00,0.2711
2018/9/14,50ETF购9月2350,认购,2.35,2018/9/26 0:00,0.135
2018/9/14,50ETF购9月3000,认购,3,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2300,认购,2.3,2018/9/26 0:00,0.1791
2018/9/14,50ETF沽9月2700,认沽,2.7,2018/9/26 0:00,0.222
2018/9/14,50ETF购9月2950,认购,2.95,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2900,认购,2.9,2018/9/26 0:00,0.0004
2018/9/14,50ETF沽9月3100,认沽,3.1,2018/9/26 0:00,0.6204
2018/9/14,50ETF购9月2200,认购,2.2,2018/9/26 0:00,0.277
2018/9/14,50ETF沽9月2350,认沽,2.35,2018/9/26 0:00,0.005
2018/9/14,50ETF沽9月2450,认沽,2.45,2018/9/26 0:00,0.0279
2018/9/14,50ETF沽9月2250,认沽,2.25,2018/9/26 0:00,0.0004
2018/9/14,50ETF沽9月2950,认沽,2.95,2018/9/26 0:00,0.4699
2018/9/14,50ETF沽9月2600,认沽,2.6,2018/9/26 0:00,0.1275
2018/9/14,50ETF沽9月3400,认沽,3.4,2018/9/26 0:00,0.9213
2018/9/14,50ETF购9月2550,认购,2.55,2018/9/26 0:00,0.0143
2018/9/14,50ETF购9月3200,认购,3.2,2018/9/26 0:00,0.0004
2018/9/14,50ETF沽9月2200,认沽,2.2,2018/9/26 0:00,0.0005
2018/9/14,50ETF购9月2500,认购,2.5,2018/9/26 0:00,0.03
2018/9/14,50ETF购9月2750,认购,2.75,2018/9/26 0:00,0.0005
2018/9/14,50ETF沽9月2300,认沽,2.3,2018/9/26 0:00,0.0016
2018/9/14,50ETF购9月3600,认购,3.6,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2400,认购,2.4,2018/9/26 0:00,0.0903
2018/9/14,50ETF购9月3300,认购,3.3,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2850,认购,2.85,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月3500,认购,3.5,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2800,认购,2.8,2018/9/26 0:00,0.0005
2018/9/14,50ETF沽9月2850,认沽,2.85,2018/9/26 0:00,0.3703
2018/9/14,50ETF沽9月2650,认沽,2.65,2018/9/26 0:00,0.1734
2018/9/14,50ETF沽9月2800,认沽,2.8,2018/9/26 0:00,0.3212
2018/9/14,50ETF沽9月2500,认沽,2.5,2018/9/26 0:00,0.0528
2018/9/14,50ETF购9月2700,认购,2.7,2018/9/26 0:00,0.0007
2018/9/14,50ETF沽9月3500,认沽,3.5,2018/9/26 0:00,1.0202
2018/9/14,50ETF购9月2650,认购,2.65,2018/9/26 0:00,0.0017
2018/9/14,50ETF沽9月3600,认沽,3.6,2018/9/26 0:00,1.1191
2018/9/14,50ETF沽9月2400,认沽,2.4,2018/9/26 0:00,0.0132
2018/9/14,50ETF购9月2450,认购,2.45,2018/9/26 0:00,0.0564
2018/9/14,50ETF沽9月2900,认沽,2.9,2018/9/26 0:00,0.4201
2018/9/14,50ETF沽9月3200,认沽,3.2,2018/9/26 0:00,0.7208
2018/9/14,50ETF购9月3100,认购,3.1,2018/9/26 0:00,0.0004
2018/9/14,50ETF沽9月3000,认沽,3,2018/9/26 0:00,0.5216
2018/9/14,50ETF购9月3400,认购,3.4,2018/9/26 0:00,0.0004
2018/9/14,50ETF购9月2600,认购,2.6,2018/9/26 0:00,0.0056
2018/9/14,50ETF购9月2250,认购,2.25,2018/9/26 0:00,0.2281
2018/9/14,50ETF沽9月2550,认沽,2.55,2018/9/26 0:00,0.0866
2018/9/14,50ETF购10月2750,认购,2.75,2018/10/24 0:00,0.0069
2018/9/14,50ETF购10月2350,认购,2.35,2018/10/24 0:00,0.1583
2018/9/14,50ETF购10月2600,认购,2.6,2018/10/24 0:00,0.0307
2018/9/14,50ETF沽10月2750,认沽,2.75,2018/10/24 0:00,0.2688
2018/9/14,50ETF沽10月2250,认沽,2.25,2018/10/24 0:00,0.0068
2018/9/14,50ETF沽10月2500,认沽,2.5,2018/10/24 0:00,0.0785
2018/9/14,50ETF购10月2650,认购,2.65,2018/10/24 0:00,0.0191
2018/9/14,50ETF沽10月2350,认沽,2.35,2018/10/24 0:00,0.022
2018/9/14,50ETF沽10月2550,认沽,2.55,2018/10/24 0:00,0.1083
2018/9/14,50ETF购10月2550,认购,2.55,2018/10/24 0:00,0.0456
2018/9/14,50ETF沽10月2300,认沽,2.3,2018/10/24 0:00,0.0126
2018/9/14,50ETF购10月2300,认购,2.3,2018/10/24 0:00,0.2
2018/9/14,50ETF沽10月2400,认沽,2.4,2018/10/24 0:00,0.0363
2018/9/14,50ETF沽10月2700,认沽,2.7,2018/10/24 0:00,0.2242
2018/9/14,50ETF沽10月2450,认沽,2.45,2018/10/24 0:00,0.0544
2018/9/14,50ETF购10月2450,认购,2.45,2018/10/24 0:00,0.0912
2018/9/14,50ETF购10月2500,认购,2.5,2018/10/24 0:00,0.0652
2018/9/14,50ETF购10月2400,认购,2.4,2018/10/24 0:00,0.1218
2018/9/14,50ETF购10月2700,认购,2.7,2018/10/24 0:00,0.0119
2018/9/14,50ETF沽10月2650,认沽,2.65,2018/10/24 0:00,0.1813
2018/9/14,50ETF沽10月2600,认沽,2.6,2018/10/24 0:00,0.1408
2018/9/14,50ETF购10月2250,认购,2.25,2018/10/24 0:00,0.2418
2018/9/14,50ETF购12月2900,认购,2.9,2018/12/26 0:00,0.0179
2018/9/14,50ETF沽12月2500,认沽,2.5,2018/12/26 0:00,0.1178
2018/9/14,50ETF购12月2500,认购,2.5,2018/12/26 0:00,0.1146
2018/9/14,50ETF沽12月2300,认沽,2.3,2018/12/26 0:00,0.0428
2018/9/14,50ETF购12月2800,认购,2.8,2018/12/26 0:00,0.0295
2018/9/14,50ETF沽12月2900,认沽,2.9,2018/12/26 0:00,0.4186
2018/9/14,50ETF购12月2750,认购,2.75,2018/12/26 0:00,0.0373
2018/9/14,50ETF购12月2450,认购,2.45,2018/12/26 0:00,0.1392
2018/9/14,50ETF沽12月2800,认沽,2.8,2018/12/26 0:00,0.3309
2018/9/14,50ETF沽12月2200,认沽,2.2,2018/12/26 0:00,0.023
2018/9/14,50ETF沽12月2250,认沽,2.25,2018/12/26 0:00,0.0311
2018/9/14,50ETF沽12月2850,认沽,2.85,2018/12/26 0:00,0.3752
2018/9/14,50ETF沽12月2950,认沽,2.95,2018/12/26 0:00,0.463
2018/9/14,50ETF沽12月2750,认沽,2.75,2018/12/26 0:00,0.2895
2018/9/14,50ETF购12月2550,认购,2.55,2018/12/26 0:00,0.0924
2018/9/14,50ETF沽12月2550,认沽,2.55,2018/12/26 0:00,0.1476
2018/9/14,50ETF购12月2700,认购,2.7,2018/12/26 0:00,0.047
2018/9/14,50ETF购12月2400,认购,2.4,2018/12/26 0:00,0.169
2018/9/14,50ETF沽12月2600,认沽,2.6,2018/12/26 0:00,0.1793
2018/9/14,50ETF沽12月2700,认沽,2.7,2018/12/26 0:00,0.2503
2018/9/14,50ETF购12月2250,认购,2.25,2018/12/26 0:00,0.2754
2018/9/14,50ETF购12月2950,认购,2.95,2018/12/26 0:00,0.0139
2018/9/14,50ETF沽12月2400,认沽,2.4,2018/12/26 0:00,0.0738
2018/9/14,50ETF沽12月2650,认沽,2.65,2018/12/26 0:00,0.2119
2018/9/14,50ETF沽12月2350,认沽,2.35,2018/12/26 0:00,0.0572
2018/9/14,50ETF沽12月2450,认沽,2.45,2018/12/26 0:00,0.0946
2018/9/14,50ETF购12月2350,认购,2.35,2018/12/26 0:00,0.2008
2018/9/14,50ETF购12月2600,认购,2.6,2018/12/26 0:00,0.0753
2018/9/14,50ETF购12月2300,认购,2.3,2018/12/26 0:00,0.237
2018/9/14,50ETF购12月2200,认购,2.2,2018/12/26 0:00,0.3162
2018/9/14,50ETF购12月2850,认购,2.85,2018/12/26 0:00,0.023
2018/9/14,50ETF购12月2650,认购,2.65,2018/12/26 0:00,0.0594
2018/9/14,50ETF沽3月2500,认沽,2.5,2019/3/27 0:00,0.1531
2018/9/14,50ETF沽3月2800,认沽,2.8,2019/3/27 0:00,0.3445
2018/9/14,50ETF沽3月2550,认沽,2.55,2019/3/27 0:00,0.1806
2018/9/14,50ETF购3月2750,认购,2.75,2019/3/27 0:00,0.0756
2018/9/14,50ETF沽3月2600,认沽,2.6,2019/3/27 0:00,0.2098
2018/9/14,50ETF购3月2650,认购,2.65,2019/3/27 0:00,0.1044
2018/9/14,50ETF购3月2800,认购,2.8,2019/3/27 0:00,0.0642
2018/9/14,50ETF购3月2550,认购,2.55,2019/3/27 0:00,0.1414
2018/9/14,50ETF购3月2500,认购,2.5,2019/3/27 0:00,0.1645
2018/9/14,50ETF购3月2700,认购,2.7,2019/3/27 0:00,0.0893
2018/9/14,50ETF沽3月2450,认沽,2.45,2019/3/27 0:00,0.129
2018/9/14,50ETF沽3月2650,认沽,2.65,2019/3/27 0:00,0.24
2018/9/14,50ETF购3月2600,认购,2.6,2019/3/27 0:00,0.122
2018/9/14,50ETF沽3月2700,认沽,2.7,2019/3/27 0:00,0.2743
2018/9/14,50ETF购3月2400,认购,2.4,2019/3/27 0:00,0.2192
2018/9/14,50ETF沽3月2750,认沽,2.75,2019/3/27 0:00,0.2978
2018/9/14,50ETF沽3月2400,认沽,2.4,2019/3/27 0:00,0.1082
2018/9/14,50ETF沽3月2200,认沽,2.2,2019/3/27 0:00,0.0463
2018/9/14,50ETF沽3月2250,认沽,2.25,2019/3/27 0:00,0.0591
2018/9/14,50ETF购3月2450,认购,2.45,2019/3/27 0:00,0.1909
2018/9/14,50ETF购3月2200,认购,2.2,2019/3/27 0:00,0.352
2018/9/14,50ETF购3月2250,认购,2.25,2019/3/27 0:00,0.315
2018/9/14,50ETF沽3月2350,认沽,2.35,2019/3/27 0:00,0.0897
2018/9/14,50ETF购3月2350,认购,2.35,2019/3/27 0:00,0.2486
2018/9/14,50ETF购3月2300,认购,2.3,2019/3/27 0:00,0.2803
2018/9/14,50ETF沽3月2300,认沽,2.3,2019/3/27 0:00,0.0728
2018/9/17,50ETF锟斤拷9锟斤拷2250,锟较癸拷,2.25,2018/9/26 0:00,0.2049
2018/9/17,50ETF锟斤拷9锟斤拷3000,锟较癸拷,3,2018/9/26 0:00,0.5419
2018/9/17,50ETF锟斤拷9锟斤拷2750,锟较癸拷,2.75,2018/9/26 0:00,0.0004
2018/9/17,50ETF锟斤拷9锟斤拷2600,锟较癸拷,2.6,2018/9/26 0:00,0.002
2018/9/17,50ETF锟斤拷9锟斤拷2200,锟较癸拷,2.2,2018/9/26 0:00,0.0004
2018/9/17,50ETF锟斤拷9锟斤拷3000,锟较癸拷,3,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2850,锟较癸拷,2.85,2018/9/26 0:00,0.394
2018/9/17,50ETF锟斤拷9锟斤拷2250,锟较癸拷,2.25,2018/9/26 0:00,0.0006
2018/9/17,50ETF锟斤拷9锟斤拷2500,锟较癸拷,2.5,2018/9/26 0:00,0.0159
2018/9/17,50ETF锟斤拷9锟斤拷3400,锟较癸拷,3.4,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2800,锟较癸拷,2.8,2018/9/26 0:00,0.3433
2018/9/17,50ETF锟斤拷9锟斤拷2600,锟较癸拷,2.6,2018/9/26 0:00,0.1491
2018/9/17,50ETF锟斤拷9锟斤拷2850,锟较癸拷,2.85,2018/9/26 0:00,0.0004
2018/9/17,50ETF锟斤拷9锟斤拷3500,锟较癸拷,3.5,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2700,锟较癸拷,2.7,2018/9/26 0:00,0.0005
2018/9/17,50ETF锟斤拷9锟斤拷2700,锟较癸拷,2.7,2018/9/26 0:00,0.2451
2018/9/17,50ETF锟斤拷9锟斤拷3300,锟较癸拷,3.3,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷3600,锟较癸拷,3.6,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷3100,锟较癸拷,3.1,2018/9/26 0:00,0.0003
2018/9/17,50ETF锟斤拷9锟斤拷2400,锟较癸拷,2.4,2018/9/26 0:00,0.0677
2018/9/17,50ETF锟斤拷9锟斤拷2200,锟较癸拷,2.2,2018/9/26 0:00,0.2545
2018/9/17,50ETF锟斤拷9锟斤拷3500,锟较癸拷,3.5,2018/9/26 0:00,1.0405
2018/9/17,50ETF锟斤拷9锟斤拷2300,锟较癸拷,2.3,2018/9/26 0:00,0.0015
2018/9/17,50ETF锟斤拷9锟斤拷2550,锟较癸拷,2.55,2018/9/26 0:00,0.1036
2018/9/17,50ETF锟斤拷9锟斤拷2650,锟较癸拷,2.65,2018/9/26 0:00,0.0007
2018/9/17,50ETF锟斤拷9锟斤拷2450,锟较癸拷,2.45,2018/9/26 0:00,0.0371
2018/9/17,50ETF锟斤拷9锟斤拷2650,锟较癸拷,2.65,2018/9/26 0:00,0.197
2018/9/17,50ETF锟斤拷9锟斤拷2750,锟较癸拷,2.75,2018/9/26 0:00,0.2939
2018/9/17,50ETF锟斤拷9锟斤拷2400,锟较癸拷,2.4,2018/9/26 0:00,0.0147
2018/9/17,50ETF锟斤拷9锟斤拷2900,锟较癸拷,2.9,2018/9/26 0:00,0.4446
2018/9/17,50ETF锟斤拷9锟斤拷2300,锟较癸拷,2.3,2018/9/26 0:00,0.155
2018/9/17,50ETF锟斤拷9锟斤拷3600,锟较癸拷,3.6,2018/9/26 0:00,1.1416
2018/9/17,50ETF锟斤拷9锟斤拷3200,锟较癸拷,3.2,2018/9/26 0:00,0.7458
2018/9/17,50ETF锟斤拷9锟斤拷2350,锟较癸拷,2.35,2018/9/26 0:00,0.0054
2018/9/17,50ETF锟斤拷9锟斤拷3200,锟较癸拷,3.2,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2550,锟较癸拷,2.55,2018/9/26 0:00,0.0053
2018/9/17,50ETF锟斤拷9锟斤拷3400,锟较癸拷,3.4,2018/9/26 0:00,0.9421
2018/9/17,50ETF锟斤拷9锟斤拷2800,锟较癸拷,2.8,2018/9/26 0:00,0.0003
2018/9/17,50ETF锟斤拷9锟斤拷2350,锟较癸拷,2.35,2018/9/26 0:00,0.1091
2018/9/17,50ETF锟斤拷9锟斤拷2950,锟较癸拷,2.95,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2900,锟较癸拷,2.9,2018/9/26 0:00,0.0002
2018/9/17,50ETF锟斤拷9锟斤拷2950,锟较癸拷,2.95,2018/9/26 0:00,0.494
2018/9/17,50ETF锟斤拷9锟斤拷3100,锟较癸拷,3.1,2018/9/26 0:00,0.6431
2018/9/17,50ETF锟斤拷9锟斤拷2450,锟较癸拷,2.45,2018/9/26 0:00,0.0335
2018/9/17,50ETF锟斤拷9锟斤拷2500,锟较癸拷,2.5,2018/9/26 0:00,0.0631
2018/9/17,50ETF锟斤拷9锟斤拷3300,锟较癸拷,3.3,2018/9/26 0:00,0.845
2018/9/17,50ETF锟斤拷10锟斤拷2450,锟较癸拷,2.45,2018/10/24 0:00,0.0603
2018/9/17,50ETF锟斤拷10锟斤拷2600,锟较癸拷,2.6,2018/10/24 0:00,0.0193
2018/9/17,50ETF锟斤拷10锟斤拷2500,锟较癸拷,2.5,2018/10/24 0:00,0.0876
2018/9/17,50ETF锟斤拷10锟斤拷2250,锟较癸拷,2.25,2018/10/24 0:00,0.218
2018/9/17,50ETF锟斤拷10锟斤拷2700,锟较癸拷,2.7,2018/10/24 0:00,0.2431
2018/9/17,50ETF锟斤拷10锟斤拷2500,锟较癸拷,2.5,2018/10/24 0:00,0.0489
2018/9/17,50ETF锟斤拷10锟斤拷2400,锟较癸拷,2.4,2018/10/24 0:00,0.1007
2018/9/17,50ETF锟斤拷10锟斤拷2700,锟较癸拷,2.7,2018/10/24 0:00,0.0068
2018/9/17,50ETF锟斤拷10锟斤拷2350,锟较癸拷,2.35,2018/10/24 0:00,0.025
2018/9/17,50ETF锟斤拷10锟斤拷2750,锟较癸拷,2.75,2018/10/24 0:00,0.2904
2018/9/17,50ETF锟斤拷10锟斤拷2300,锟较癸拷,2.3,2018/10/24 0:00,0.0133
2018/9/17,50ETF锟斤拷10锟斤拷2550,锟较癸拷,2.55,2018/10/24 0:00,0.1202
2018/9/17,50ETF锟斤拷10锟斤拷2750,锟较癸拷,2.75,2018/10/24 0:00,0.0036
2018/9/17,50ETF锟斤拷10锟斤拷2400,锟较癸拷,2.4,2018/10/24 0:00,0.04
2018/9/17,50ETF锟斤拷10锟斤拷2650,锟较癸拷,2.65,2018/10/24 0:00,0.0114
2018/9/17,50ETF锟斤拷10锟斤拷2300,锟较癸拷,2.3,2018/10/24 0:00,0.175
2018/9/17,50ETF锟斤拷10锟斤拷2250,锟较癸拷,2.25,2018/10/24 0:00,0.0073
2018/9/17,50ETF锟斤拷10锟斤拷2450,锟较癸拷,2.45,2018/10/24 0:00,0.0713
2018/9/17,50ETF锟斤拷10锟斤拷2350,锟较癸拷,2.35,2018/10/24 0:00,0.136
2018/9/17,50ETF锟斤拷10锟斤拷2550,锟较癸拷,2.55,2018/10/24 0:00,0.0318
2018/9/17,50ETF锟斤拷10锟斤拷2650,锟较癸拷,2.65,2018/10/24 0:00,0.1996
2018/9/17,50ETF锟斤拷10锟斤拷2600,锟较癸拷,2.6,2018/10/24 0:00,0.1576
2018/9/17,50ETF锟斤拷12锟斤拷2350,锟较癸拷,2.35,2018/12/26 0:00,0.1831
2018/9/17,50ETF锟斤拷12锟斤拷2900,锟较癸拷,2.9,2018/12/26 0:00,0.0141
2018/9/17,50ETF锟斤拷12锟斤拷2800,锟较癸拷,2.8,2018/12/26 0:00,0.0235
2018/9/17,50ETF锟斤拷12锟斤拷2700,锟较癸拷,2.7,2018/12/26 0:00,0.039
2018/9/17,50ETF锟斤拷12锟斤拷2350,锟较癸拷,2.35,2018/12/26 0:00,0.0605
2018/9/17,50ETF锟斤拷12锟斤拷2850,锟较癸拷,2.85,2018/12/26 0:00,0.3913
2018/9/17,50ETF锟斤拷12锟斤拷2550,锟较癸拷,2.55,2018/12/26 0:00,0.1564
2018/9/17,50ETF锟斤拷12锟斤拷2950,锟较癸拷,2.95,2018/12/26 0:00,0.4851
2018/9/17,50ETF锟斤拷12锟斤拷2400,锟较癸拷,2.4,2018/12/26 0:00,0.1506
2018/9/17,50ETF锟斤拷12锟斤拷2300,锟较癸拷,2.3,2018/12/26 0:00,0.2165
2018/9/17,50ETF锟斤拷12锟斤拷2700,锟较癸拷,2.7,2018/12/26 0:00,0.266
2018/9/17,50ETF锟斤拷12锟斤拷2500,锟较癸拷,2.5,2018/12/26 0:00,0.1
2018/9/17,50ETF锟斤拷12锟斤拷2400,锟较癸拷,2.4,2018/12/26 0:00,0.0793
2018/9/17,50ETF锟斤拷12锟斤拷2800,锟较癸拷,2.8,2018/12/26 0:00,0.3461
2018/9/17,50ETF锟斤拷12锟斤拷2300,锟较癸拷,2.3,2018/12/26 0:00,0.0452
2018/9/17,50ETF锟斤拷12锟斤拷2600,锟较癸拷,2.6,2018/12/26 0:00,0.189
2018/9/17,50ETF锟斤拷12锟斤拷2450,锟较癸拷,2.45,2018/12/26 0:00,0.102
2018/9/17,50ETF锟斤拷12锟斤拷2200,锟较癸拷,2.2,2018/12/26 0:00,0.0239
2018/9/17,50ETF锟斤拷12锟斤拷2950,锟较癸拷,2.95,2018/12/26 0:00,0.011
2018/9/17,50ETF锟斤拷12锟斤拷2250,锟较癸拷,2.25,2018/12/26 0:00,0.2539
2018/9/17,50ETF锟斤拷12锟斤拷2500,锟较癸拷,2.5,2018/12/26 0:00,0.1276
2018/9/17,50ETF锟斤拷12锟斤拷2750,锟较癸拷,2.75,2018/12/26 0:00,0.3048
2018/9/17,50ETF锟斤拷12锟斤拷2250,锟较癸拷,2.25,2018/12/26 0:00,0.0333
2018/9/17,50ETF锟斤拷12锟斤拷2750,锟较癸拷,2.75,2018/12/26 0:00,0.0305
2018/9/17,50ETF锟斤拷12锟斤拷2450,锟较癸拷,2.45,2018/12/26 0:00,0.1244
2018/9/17,50ETF锟斤拷12锟斤拷2550,锟较癸拷,2.55,2018/12/26 0:00,0.0804
2018/9/17,50ETF锟斤拷12锟斤拷2650,锟较癸拷,2.65,2018/12/26 0:00,0.05
2018/9/17,50ETF锟斤拷12锟斤拷2650,锟较癸拷,2.65,2018/12/26 0:00,0.2256
2018/9/17,50ETF锟斤拷12锟斤拷2600,锟较癸拷,2.6,2018/12/26 0:00,0.064
2018/9/17,50ETF锟斤拷12锟斤拷2850,锟较癸拷,2.85,2018/12/26 0:00,0.0183
2018/9/17,50ETF锟斤拷12锟斤拷2200,锟较癸拷,2.2,2018/12/26 0:00,0.294
2018/9/17,50ETF锟斤拷12锟斤拷2900,锟较癸拷,2.9,2018/12/26 0:00,0.4378
2018/9/17,50ETF锟斤拷3锟斤拷2650,锟较癸拷,2.65,2019/3/27 0:00,0.2515
2018/9/17,50ETF锟斤拷3锟斤拷2750,锟较癸拷,2.75,2019/3/27 0:00,0.3237
2018/9/17,50ETF锟斤拷3锟斤拷2350,锟较癸拷,2.35,2019/3/27 0:00,0.233
2018/9/17,50ETF锟斤拷3锟斤拷2600,锟较癸拷,2.6,2019/3/27 0:00,0.2187
2018/9/17,50ETF锟斤拷3锟斤拷2550,锟较癸拷,2.55,2019/3/27 0:00,0.129
2018/9/17,50ETF锟斤拷3锟斤拷2350,锟较癸拷,2.35,2019/3/27 0:00,0.094
2018/9/17,50ETF锟斤拷3锟斤拷2200,锟较癸拷,2.2,2019/3/27 0:00,0.3348
2018/9/17,50ETF锟斤拷3锟斤拷2750,锟较癸拷,2.75,2019/3/27 0:00,0.067
2018/9/17,50ETF锟斤拷3锟斤拷2450,锟较癸拷,2.45,2019/3/27 0:00,0.1748
2018/9/17,50ETF锟斤拷3锟斤拷2300,锟较癸拷,2.3,2019/3/27 0:00,0.263
2018/9/17,50ETF锟斤拷3锟斤拷2500,锟较癸拷,2.5,2019/3/27 0:00,0.1605
2018/9/17,50ETF锟斤拷3锟斤拷2700,锟较癸拷,2.7,2019/3/27 0:00,0.2856
2018/9/17,50ETF锟斤拷3锟斤拷2400,锟较癸拷,2.4,2019/3/27 0:00,0.2052
2018/9/17,50ETF锟斤拷3锟斤拷2200,锟较癸拷,2.2,2019/3/27 0:00,0.0482
2018/9/17,50ETF锟斤拷3锟斤拷2400,锟较癸拷,2.4,2019/3/27 0:00,0.1145
2018/9/17,50ETF锟斤拷3锟斤拷2550,锟较癸拷,2.55,2019/3/27 0:00,0.1891
2018/9/17,50ETF锟斤拷3锟斤拷2700,锟较癸拷,2.7,2019/3/27 0:00,0.0788
2018/9/17,50ETF锟斤拷3锟斤拷2250,锟较癸拷,2.25,2019/3/27 0:00,0.0616
2018/9/17,50ETF锟斤拷3锟斤拷2800,锟较癸拷,2.8,2019/3/27 0:00,0.0555
2018/9/17,50ETF锟斤拷3锟斤拷2300,锟较癸拷,2.3,2019/3/27 0:00,0.0761
2018/9/17,50ETF锟斤拷3锟斤拷2650,锟较癸拷,2.65,2019/3/27 0:00,0.0941
2018/9/17,50ETF锟斤拷3锟斤拷2250,锟较癸拷,2.25,2019/3/27 0:00,0.2996
2018/9/17,50ETF锟斤拷3锟斤拷2500,锟较癸拷,2.5,2019/3/27 0:00,0.152
2018/9/17,50ETF锟斤拷3锟斤拷2450,锟较癸拷,2.45,2019/3/27 0:00,0.1366
2018/9/17,50ETF锟斤拷3锟斤拷2600,锟较癸拷,2.6,2019/3/27 0:00,0.1096
2018/9/17,50ETF锟斤拷3锟斤拷2800,锟较癸拷,2.8,2019/3/27 0:00,0.3599
2018/9/18,50ETF锟斤拷9锟斤拷2250,锟较癸拷,2.25,2018/9/26 0:00,0.2661
2018/9/18,50ETF锟斤拷9锟斤拷3000,锟较癸拷,3,2018/9/26 0:00,0.4822
2018/9/18,50ETF锟斤拷9锟斤拷2750,锟较癸拷,2.75,2018/9/26 0:00,0.0004
2018/9/18,50ETF锟斤拷9锟斤拷2600,锟较癸拷,2.6,2018/9/26 0:00,0.0071
2018/9/18,50ETF锟斤拷9锟斤拷2200,锟较癸拷,2.2,2018/9/26 0:00,0.0003
2018/9/18,50ETF锟斤拷9锟斤拷3000,锟较癸拷,3,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷2850,锟较癸拷,2.85,2018/9/26 0:00,0.3319
2018/9/18,50ETF锟斤拷9锟斤拷2250,锟较癸拷,2.25,2018/9/26 0:00,0.0003
2018/9/18,50ETF锟斤拷9锟斤拷2500,锟较癸拷,2.5,2018/9/26 0:00,0.0397
2018/9/18,50ETF锟斤拷9锟斤拷3400,锟较癸拷,3.4,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷2800,锟较癸拷,2.8,2018/9/26 0:00,0.2822
2018/9/18,50ETF锟斤拷9锟斤拷2600,锟较癸拷,2.6,2018/9/26 0:00,0.0917
2018/9/18,50ETF锟斤拷9锟斤拷2850,锟较癸拷,2.85,2018/9/26 0:00,0.0004
2018/9/18,50ETF锟斤拷9锟斤拷3500,锟较癸拷,3.5,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷2700,锟较癸拷,2.7,2018/9/26 0:00,0.0009
2018/9/18,50ETF锟斤拷9锟斤拷2700,锟较癸拷,2.7,2018/9/26 0:00,0.1844
2018/9/18,50ETF锟斤拷9锟斤拷3300,锟较癸拷,3.3,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷3600,锟较癸拷,3.6,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷3100,锟较癸拷,3.1,2018/9/26 0:00,0.0002
2018/9/18,50ETF锟斤拷9锟斤拷2400,锟较癸拷,2.4,2018/9/26 0:00,0.1182
