交易日期,收盘-沪深300,涨跌幅(%)-沪深300￼,融资-余额(元),融资余额占流通市值比,融资买入额(元),融资偿还额(元),净买入(元),融券余额(元),融券余量(股),融券卖出量(股),融券偿还量(股),融券净卖出(股),融资融券余额(元),融资融券余额差值(元)

2010-03-31,3345.607,-0.6267546814276735,6495609.0,4.1477509718360554e-05,6550885.0,-,-,95037.0,3900.0,4000.0,-,-,6590646.0,6400572.0
2010-04-01,3391.935,1.3847412442644937,13714038.0,8.648256917034008e-05,9548331.0,2329902.0,7218429.0,32032.0,1300.0,0.0,2600.0,-2600.0,13746070.0,13682006.0
2010-04-02,3407.346,0.45434243285912024,13186923.0,8.280759075808805e-05,6418639.0,6945754.0,-527115.0,26017.0,1200.0,0.0,100.0,-100.0,13212940.0,13160906.0
2010-04-06,3405.145,-0.06459572934477449,14513455.0,9.111718402389174e-05,7162061.0,5835529.0,1326532.0,24202.0,1200.0,0.0,0.0,0.0,14537657.0,14489253.0
2010-04-07,3386.949,-0.5343678463031677,36602353.0,0.00023024324857217845,22235960.0,147062.0,22088898.0,47894.0,1100.0,0.0,100.0,-100.0,36650247.0,36554459.0
2010-04-08,3346.744,-1.187056551486308,44701539.0,0.00028338060042775733,11860402.0,3761216.0,8099186.0,66133.0,3100.0,2100.0,100.0,2000.0,44767672.0,44635406.0
2010-04-09,3379.17,0.9688819939618926,70396638.0,0.0004415764457416226,31434286.0,5739187.0,25695099.0,118559.0,5400.0,6700.0,4400.0,2300.0,70515197.0,70278079.0
2010-04-12,3351.478,-0.8194911768274458,113874011.0,0.0007165549645009768,50783165.0,7305792.0,43477373.0,18192.0,1000.0,2200.0,6600.0,-4400.0,113892203.0,113855819.0
2010-04-13,3391.716,1.2006046287637873,120212563.0,0.0007524505841716902,28062558.0,21724006.0,6338552.0,219635.0,1000.0,0.0,0.0,0.0,120432198.0,119992928.0
2010-04-14,3403.707,0.353537855174195,120917372.0,0.0007540077187336699,17384677.0,16679868.0,704809.0,220431.0,1000.0,0.0,0.0,0.0,121137803.0,120696941.0
2010-04-15,3394.574,-0.26832509378744995,151079574.0,0.0009448704275646488,37523959.0,7361757.0,30162202.0,368890.0,5200.0,4200.0,0.0,4200.0,151448464.0,150710684.0
2010-04-16,3356.332,-1.126562567202836,178360180.0,0.0011249279602372371,36103123.0,8822517.0,27280606.0,1296044.0,5200.0,0.0,0.0,0.0,179656224.0,177064136.0
2010-04-19,3176.423,-5.36028616954461,185858665.0,0.0012281100311173686,25181750.0,17683265.0,7498485.0,2419610.0,72900.0,118600.0,50900.0,67700.0,188278275.0,183439055.0
2010-04-20,3173.374,-0.09598847508659898,192554229.0,0.0012700597135240986,9907249.0,3211685.0,6695564.0,1826180.0,11000.0,0.0,61900.0,-61900.0,194380409.0,190728049.0
2010-04-21,3236.679,1.9948798975475315,203052194.0,0.0013110171351840602,20565674.0,10067709.0,10497965.0,3046233.0,21000.0,10000.0,0.0,10000.0,206098427.0,200005961.0
2010-04-22,3201.541,-1.0856189322450573,255823022.0,0.001663442508108316,57309568.0,4538740.0,52770828.0,3445497.0,20300.0,3200.0,3900.0,-700.0,259268519.0,252377525.0
2010-04-23,3190.003,-0.3603889501961712,260855943.0,0.001705590079141565,34191147.0,29158226.0,5032921.0,3204501.0,21000.0,10100.0,9400.0,700.0,264060444.0,257651442.0
2010-04-26,3171.997,-0.5644508798267588,291675179.0,0.0019145714629982945,43825292.0,13006056.0,30819236.0,12405136.0,69700.0,48700.0,0.0,48700.0,304080315.0,279270043.0
2010-04-27,3108.409,-2.0046677219429907,320128377.0,0.0021461249322740497,41331731.0,12878533.0,28453198.0,4299657.0,84100.0,18400.0,4000.0,14400.0,324428034.0,315828720.0
2010-04-28,3097.353,-0.3556803496579762,353372191.0,0.0023531563177458426,45850595.0,12606781.0,33243814.0,4469143.0,96800.0,50700.0,38000.0,12700.0,357841334.0,348903048.0
2010-04-29,3060.064,-1.203898942096687,367582591.0,0.002484243800357222,35753972.0,21543572.0,14210400.0,4995058.0,108800.0,13000.0,1000.0,12000.0,372577649.0,362587533.0
2010-04-30,3067.365,0.2385897811287607,381443354.0,0.0025894210631823523,46292295.0,32431532.0,13860763.0,3376335.0,39300.0,5200.0,74700.0,-69500.0,384819689.0,378067019.0
2010-05-04,3019.449,-1.562122538400223,395098986.0,0.0027158862868311355,32904814.0,19249182.0,13655632.0,4647705.0,63100.0,36300.0,12500.0,23800.0,399746691.0,390451281.0
2010-05-05,3036.394,0.5611951054646063,475709612.0,0.0032217790053943735,102673804.0,22063178.0,80610626.0,6088326.0,48300.0,6300.0,21100.0,-14800.0,481797938.0,469621286.0
2010-05-06,2896.856,-4.595516919082306,530310718.0,0.0037337163867055376,92673404.0,38072298.0,54601106.0,4307961.0,44200.0,26000.0,30100.0,-4100.0,534618679.0,526002757.0
2010-05-07,2836.789,-2.0735238479234037,527400164.0,0.0037808317438855197,61747932.0,64658486.0,-2910554.0,5359192.0,47409.0,6409.0,3200.0,3209.0,532759356.0,522040972.0
2010-05-10,2858.233,0.7559250970022797,554363992.0,0.00397027766063604,53601007.0,26637179.0,26963828.0,7477903.0,50809.0,9300.0,5900.0,3400.0,561841895.0,546886089.0
2010-05-11,2800.817,-2.008793544822973,589333318.0,0.004309532674690955,66514582.0,31545256.0,34969326.0,7337272.0,57809.0,9000.0,2000.0,7000.0,596670590.0,581996046.0
2010-05-12,2818.16,0.619212179874658,615452424.0,0.0045036435065869415,53116972.0,26997866.0,26119106.0,8356505.0,70109.0,29100.0,16800.0,12300.0,623808929.0,607095919.0
2010-05-13,2886.911,2.4395704999006442,633079737.0,0.004528741652670732,53299597.0,35672284.0,17627313.0,9825482.0,61009.0,7300.0,16400.0,-9100.0,642905219.0,623254255.0
2010-05-14,2868.023,-0.654263328519653,661363472.0,0.004744475467090649,59580539.0,31296804.0,28283735.0,10542305.0,125209.0,92000.0,27800.0,64200.0,671905777.0,650821167.0
2010-05-17,2714.715,-5.345424356778171,730562192.0,0.005510277489418833,95449369.0,26250649.0,69198720.0,7048907.0,93019.0,26700.0,58890.0,-32190.0,737611099.0,723513285.0
2010-05-18,2771.348,2.0861490064334562,744527444.0,0.005526219489060818,60308625.0,46343373.0,13965252.0,10860659.0,237409.0,169700.0,25310.0,144390.0,755388103.0,733666785.0
2010-05-19,2762.174,-0.33103024232250877,761580286.0,0.005658488169902272,40748791.0,23695949.0,17052842.0,11625846.0,254709.0,37300.0,20000.0,17300.0,773206132.0,749954440.0
2010-05-20,2726.022,-1.3088241363505702,788436529.0,0.005936386662751626,59359323.0,32503080.0,26856243.0,15553390.0,259709.0,93700.0,88700.0,5000.0,803989919.0,772883139.0
2010-05-21,2768.791,1.568916171622973,817407102.0,0.006059348832903442,83952022.0,54981449.0,28970573.0,15306777.0,248109.0,98600.0,110200.0,-11600.0,832713879.0,802100325.0
2010-05-24,2873.469,3.7806392754093756,908771432.0,0.006494593476390894,158251091.0,66886761.0,91364330.0,20848708.0,249709.0,22300.0,20700.0,1600.0,929620140.0,887922724.0
2010-05-25,2813.943,-2.0715727227264327,936903447.0,0.006808273033734498,96810700.0,68678685.0,28132015.0,18361259.0,301431.0,74078.0,22356.0,51722.0,955264706.0,918542188.0
2010-05-26,2813.944,3.553732253993773e-05,931172886.0,0.006746176427580844,40390569.0,46121130.0,-5730561.0,16374940.0,247909.0,0.0,53522.0,-53522.0,947547826.0,914797946.0
2010-05-27,2859.979,1.6359600617496297,979875745.0,0.007015562200655153,97754138.0,49051279.0,48702859.0,11222895.0,175709.0,6800.0,79000.0,-72200.0,991098640.0,968652850.0
2010-05-28,2850.302,-0.3383591278117776,1018328069.0,0.007286573839576099,81174140.0,42721816.0,38452324.0,9871963.0,178209.0,20400.0,17900.0,2500.0,1028200032.0,1008456106.0
2010-05-31,2773.264,-2.702801317193757,1026415657.0,0.007526545824514905,70706462.0,62618874.0,8087588.0,15907481.0,177509.0,13900.0,14600.0,-700.0,1042323138.0,1010508176.0
2010-06-01,2744.162,-1.0493771959683607,1048893700.0,0.007779219623151548,64579831.0,42101788.0,22478043.0,18527737.0,177109.0,42800.0,43200.0,-400.0,1067421437.0,1030365963.0
2010-06-02,2757.527,0.487033928754935,1067251367.0,0.007891626396430887,38471725.0,20114058.0,18357667.0,19356949.0,220241.0,123632.0,80500.0,43132.0,1086608316.0,1047894418.0
2010-06-03,2736.076,-0.777907161017825,1117185262.0,0.00830528439720789,78536420.0,28602525.0,49933895.0,19491480.0,157209.0,7700.0,70732.0,-63032.0,1136676742.0,1097693782.0
2010-06-04,2744.391,0.3039023769807564,1130762556.0,0.008391172950496744,53392500.0,39815206.0,13577294.0,21218895.0,226809.0,110300.0,40700.0,69600.0,1151981451.0,1109543661.0
2010-06-07,2695.715,-1.7736539727757452,1131897100.0,0.008515064808960863,47427743.0,46293199.0,1134544.0,14431393.0,284806.0,126297.0,68300.0,57997.0,1146328493.0,1117465707.0
2010-06-08,2699.336,0.13432428873230293,1132852762.0,0.008519393428539133,50763304.0,49807642.0,955662.0,11614612.0,226206.0,24800.0,83400.0,-58600.0,1144467374.0,1121238150.0
2010-06-09,2782.133,3.0673098865795145,1229580163.0,0.008963688708114202,153613142.0,56885741.0,96727401.0,17796322.0,302206.0,157000.0,81000.0,76000.0,1247376485.0,1211783841.0
2010-06-10,2750.023,-1.154150430622835,1239721616.0,0.009109097335046388,56513276.0,46371823.0,10141453.0,14542245.0,589837.0,141200.0,-146431.0,287631.0,1254263861.0,1225179371.0
2010-06-11,2758.866,0.32156094694480736,1237994872.0,0.00906537605326135,66922538.0,68649282.0,-1726744.0,14032568.0,568124.0,77218.0,98931.0,-21713.0,1252027440.0,1223962304.0
2010-06-17,2742.733,-0.5847692493944976,1261723964.0,0.009290404121390554,52463018.0,28733926.0,23729092.0,14467519.0,589044.0,66517.0,45597.0,20920.0,1276191483.0,1247256445.0
2010-06-18,2696.166,-1.6978320529194786,1294569520.0,0.009759283810466248,77155646.0,44310090.0,32845556.0,14343018.0,569377.0,104741.0,124408.0,-19667.0,1308912538.0,1280226502.0
2010-06-21,2780.663,3.133968754149411,1341262202.0,0.009820903566183979,129957860.0,83265178.0,46692682.0,19798562.0,745377.0,269500.0,93500.0,176000.0,1361060764.0,1321463640.0
2010-06-22,2783.72,0.10993780979572138,1383078518.0,0.010076518928986589,90069591.0,48253275.0,41816316.0,20269305.0,745477.0,85600.0,85500.0,100.0,1403347823.0,1362809213.0
2010-06-23,2758.495,-0.9061615392352679,1385363994.0,0.010156452449361086,88364240.0,86078764.0,2285476.0,18433152.0,672077.0,152442.0,225842.0,-73400.0,1403797146.0,1366930842.0
2010-06-24,2757.498,-0.036142896760733664,1425798020.0,0.010505931571876936,80148723.0,39714697.0,40434026.0,18853047.0,637537.0,78460.0,113000.0,-34540.0,1444651067.0,1406944973.0
2010-06-25,2736.287,-0.7692117999722937,1426071025.0,0.010543828500986435,56851854.0,56578849.0,273005.0,18397574.0,608593.0,147703.0,176647.0,-28944.0,1444468599.0,1407673451.0
2010-06-28,2716.777,-0.7130100022402621,1473509845.0,0.01098577370130719,82769881.0,35331061.0,47438820.0,17609342.0,641920.0,125071.0,91744.0,33327.0,1491119187.0,1455900503.0
2010-06-29,2592.019,-4.592132515845062,1461043702.0,0.011400519936889193,89308646.0,101774789.0,-12466143.0,13491814.0,595951.0,214549.0,260518.0,-45969.0,1474535516.0,1447551888.0
2010-06-30,2563.07,-1.1168513811048453,1483660376.0,0.011704343064743399,67581913.0,44965239.0,22616674.0,14314079.0,603651.0,225900.0,218200.0,7700.0,1497974455.0,1469346297.0
2010-07-01,2526.071,-1.4435423144900452,1469361631.0,0.011721976775057779,61202696.0,75501441.0,-14298745.0,15099412.0,713280.0,193200.0,83571.0,109629.0,1484461043.0,1454262219.0
2010-07-02,2534.105,0.3180433170722438,1497751374.0,0.011950597024261612,87609881.0,59220138.0,28389743.0,14642114.0,705438.0,206958.0,214800.0,-7842.0,1512393488.0,1483109260.0
2010-07-05,2512.651,-0.8466105390265991,1596118993.0,0.01279202819905651,139826261.0,41458642.0,98367619.0,16083380.0,739328.0,216096.0,182206.0,33890.0,1612202373.0,1580035613.0
2010-07-06,2562.902,1.9999196068216398,1655236169.0,0.012968347415693617,112584647.0,53467471.0,59117176.0,17895677.0,814717.0,226900.0,151511.0,75389.0,1673131846.0,1637340492.0
2010-07-07,2580.477,0.6857460800295915,1692874519.0,0.013164013443622644,96928236.0,59289886.0,37638350.0,19121108.0,897397.0,182200.0,99520.0,82680.0,1711995627.0,1673753411.0
2010-07-08,2575.921,-0.17655650486324814,1735329116.0,0.013519117175432638,90880561.0,48425964.0,42454597.0,19442439.0,940597.0,215300.0,172100.0,43200.0,1754771555.0,1715886677.0
2010-07-09,2647.104,2.7633999645175455,1798874680.0,0.013671905567451065,194732312.0,131186748.0,63545564.0,21965020.0,1012597.0,207100.0,135100.0,72000.0,1820839700.0,1776909660.0
2010-07-12,2676.218,1.099843451560649,1903358845.0,0.014328847925665215,201622048.0,97137883.0,104484165.0,22104315.0,1025897.0,89700.0,76400.0,13300.0,1925463160.0,1881254530.0
2010-07-13,2634.593,-1.5553665658029354,1999621337.0,0.015269597489993115,164717387.0,68454895.0,96262492.0,22310298.0,1093197.0,113300.0,46000.0,67300.0,2021931635.0,1977311039.0
2010-07-14,2653.609,0.7217813149886908,1982357613.0,0.015025132062108763,145382131.0,162645855.0,-17263724.0,22148766.0,1079797.0,182400.0,195800.0,-13400.0,2004506379.0,1960208847.0
2010-07-15,2608.519,-1.699195322295033,2012869984.0,0.015553459023847081,104965611.0,74453240.0,30512371.0,21504171.0,1031980.0,66511.0,114328.0,-47817.0,2034374155.0,1991365813.0
2010-07-16,2616.128,0.2916980861554008,2051286756.0,0.015799261557738697,84317533.0,45900761.0,38416772.0,22993614.0,1049139.0,118520.0,101361.0,17159.0,2074280370.0,2028293142.0
2010-07-19,2682.472,2.5359615431660836,2036001551.0,0.015276417494778443,138007601.0,153292806.0,-15285205.0,24257003.0,1115695.0,145100.0,78544.0,66556.0,2060258554.0,2011744548.0
2010-07-20,2741.503,2.2006194286464127,2206995976.0,0.016214673778678933,318905885.0,147911460.0,170994425.0,25542370.0,1163685.0,212500.0,164510.0,47990.0,2232538346.0,2181453606.0
2010-07-21,2747.335,0.21273002436984384,2247537853.0,0.01644282647668246,199877944.0,159336067.0,40541877.0,24273834.0,1062405.0,54900.0,156180.0,-101280.0,2271811687.0,2223264019.0
2010-07-22,2781.286,1.2357794007647411,2290944745.0,0.016564279472991873,141611410.0,98204518.0,43406892.0,23692355.0,1054784.0,49600.0,57221.0,-7621.0,2314637100.0,2267252390.0
2010-07-23,2793.076,0.42390462541428675,2340515806.0,0.016856536596158857,229119522.0,179548461.0,49571061.0,21874845.0,1080044.0,150000.0,124740.0,25260.0,2362390651.0,2318640961.0
2010-07-26,2811.055,0.6436989183251727,2393351226.0,0.017121375414074214,152422923.0,99587503.0,52835420.0,24869524.0,1300806.0,331200.0,110438.0,220762.0,2418220750.0,2368481702.0
2010-07-27,2795.724,-0.5453824275939104,2441703504.0,0.017520613306787742,142088444.0,93736166.0,48352278.0,26042436.0,1372803.0,161607.0,89610.0,71997.0,2467745940.0,2415661068.0
2010-07-28,2863.724,2.4322858765743685,2452235511.0,0.01718662100810421,191404926.0,180872919.0,10532007.0,25910553.0,1279554.0,215351.0,308600.0,-93249.0,2478146064.0,2426324958.0
2010-07-29,2877.976,0.49767365849502254,2457306024.0,0.01712763216657152,219577533.0,214507020.0,5070513.0,25751859.0,1257847.0,139800.0,161507.0,-21707.0,2483057883.0,2431554165.0
2010-07-30,2868.846,-0.3172368358874431,2506787080.0,0.017515975716457882,182753109.0,133272053.0,49481056.0,23771675.0,1163147.0,66200.0,160900.0,-94700.0,2530558755.0,2483015405.0
2010-08-02,2917.275,1.6881003720659806,2621318819.0,0.018021214535940175,263254258.0,148722519.0,114531739.0,25115747.0,1203301.0,172854.0,132700.0,40154.0,2646434566.0,2596203072.0
2010-08-03,2865.971,-1.75862748626715,2693034588.0,0.018824839733651667,237731233.0,166015464.0,71715769.0,25045166.0,1231347.0,168000.0,139954.0,28046.0,2718079754.0,2667989422.0
2010-08-04,2876.434,0.3650769669337198,2776527205.0,0.019312068469859743,217374880.0,133882263.0,83492617.0,22364374.0,1057147.0,218500.0,392700.0,-174200.0,2798891579.0,2754162831.0
2010-08-05,2850.829,-0.8901646969824443,2863186813.0,0.02000547343769141,247456994.0,160797386.0,86659608.0,21902351.0,977196.0,153500.0,233451.0,-79951.0,2885089164.0,2841284462.0
2010-08-06,2897.659,1.642680076567202,2889482976.0,0.01986938172465178,213703830.0,187407667.0,26296163.0,18936761.0,772197.0,189201.0,394200.0,-204999.0,2908419737.0,2870546215.0
2010-08-09,2918.241,0.7102975194803806,2918328591.0,0.019923356296324867,194962226.0,166116611.0,28845615.0,21142436.0,900247.0,216100.0,88050.0,128050.0,2939471027.0,2897186155.0
2010-08-10,2832.638,-2.9333766470966585,2929688968.0,0.020603645671067594,228014529.0,216654152.0,11360377.0,19804133.0,885697.0,250501.0,265051.0,-14550.0,2949493101.0,2909884835.0
2010-08-11,2850.211,0.6203757769259609,2998760939.0,0.020918953983681446,172654415.0,103582444.0,69071971.0,20413744.0,921297.0,220800.0,185200.0,35600.0,3019174683.0,2978347195.0
2010-08-12,2816.386,-1.1867542438086163,2960641711.0,0.020897602173781126,150195423.0,188314651.0,-38119228.0,20977663.0,971097.0,211200.0,161400.0,49800.0,2981619374.0,2939664048.0
2010-08-13,2855.547,1.390469914280216,3010908740.0,0.02094471799587186,200413118.0,150146089.0,50267029.0,20694071.0,917997.0,117900.0,171000.0,-53100.0,3031602811.0,2990214669.0
2010-08-16,2922.083,2.3300614558261517,3130599673.0,0.02128990462460453,293037073.0,173346140.0,119690933.0,21872712.0,964497.0,142800.0,96300.0,46500.0,3152472385.0,3108726961.0
2010-08-17,2942.291,0.691561464886521,3179669073.0,0.02149041823031986,241200429.0,192131029.0,49069400.0,21602553.0,923197.0,76900.0,118200.0,-41300.0,3201271626.0,3158066520.0
2010-08-18,2937.362,-0.16752251901664383,3245754525.0,0.02193299984508745,268193226.0,202107774.0,66085452.0,21774351.0,943066.0,258170.0,238301.0,19869.0,3267528876.0,3223980174.0
2010-08-19,2955.395,0.6139182027955696,3323539172.0,0.02233463809210368,352044263.0,274259616.0,77784647.0,22900209.0,980116.0,168500.0,131450.0,37050.0,3346439381.0,3300638963.0
2010-08-20,2898.333,-1.930774058966737,3335206340.0,0.02277621229826418,244759204.0,233092036.0,11667168.0,20241783.0,862016.0,144260.0,262360.0,-118100.0,3355448123.0,3314964557.0
2010-08-23,2896.192,-0.07387004874871175,3385454724.0,0.023080732297042782,196921672.0,146673288.0,50248384.0,19938341.0,901146.0,169400.0,130270.0,39130.0,3405393065.0,3365516383.0
2010-08-24,2911.827,0.5398468057366362,3544802402.0,0.02399997507813386,310930424.0,151582746.0,159347678.0,23652901.0,1085446.0,272844.0,88544.0,184300.0,3568455303.0,3521149501.0
2010-08-25,2843.023,-2.362915104503118,3557006974.0,0.024587148666230126,237250454.0,225045882.0,12204572.0,22423501.0,1090946.0,207687.0,202187.0,5500.0,3579430475.0,3534583473.0
2010-08-26,2850.093,0.24867895898133782,3547717060.0,0.0243963233733868,137309816.0,146599730.0,-9289914.0,23771731.0,1235458.0,227100.0,82588.0,144512.0,3571488791.0,3523945329.0
2010-08-27,2858.566,0.29728854461942117,3612721168.0,0.02475092121470002,183203062.0,118198954.0,65004108.0,23038840.0,1197758.0,80850.0,118550.0,-37700.0,3635760008.0,3589682328.0
2010-08-30,2915.01,1.9745564734205892,3672863957.0,0.024665958842178082,288075230.0,227932441.0,60142789.0,18632355.0,867004.0,134100.0,464854.0,-330754.0,3691496312.0,3654231602.0
2010-08-31,2903.188,-0.40555607013355016,3759342631.0,0.025272836150542502,319523232.0,233044558.0,86478674.0,21972681.0,1207804.0,412000.0,71200.0,340800.0,3781315312.0,3737369950.0
2010-09-01,2884.042,-0.6594819212534634,3840990756.0,0.02601504311168158,337958546.0,256310421.0,81648125.0,20378216.0,1135098.0,280994.0,353700.0,-72706.0,3861368972.0,3820612540.0
2010-09-02,2921.393,1.2950920964396497,3875467640.0,0.025846205371039266,305984263.0,271507379.0,34476884.0,21604215.0,1261736.0,491932.0,365294.0,126638.0,3897071855.0,3853863425.0
2010-09-03,2920.205,-0.04066553181992289,3820442816.0,0.025410213141702855,231654078.0,286678902.0,-55024824.0,20954977.0,1281935.0,246500.0,226301.0,20199.0,3841397793.0,3799487839.0
2010-09-06,2975.09,1.879491337080787,3900044847.0,0.025640545105380746,396763095.0,317161064.0,79602031.0,23648492.0,1345985.0,239350.0,175300.0,64050.0,3923693339.0,3876396355.0
2010-09-07,2983.108,0.269504451966159,3898883055.0,0.025545168767203773,250767824.0,251929616.0,-1161792.0,24229469.0,1467754.0,466600.0,344831.0,121769.0,3923112524.0,3874653586.0
2010-09-08,2980.967,-0.07177078402793328,4091126177.0,0.026768916142130565,431362701.0,239119579.0,192243122.0,21541762.0,1247252.0,159700.0,380202.0,-220502.0,4112667939.0,4069584415.0
2010-09-09,2926.46,-1.8285006174171,4179261843.0,0.02776554672873427,366592156.0,278456490.0,88135666.0,17903318.0,940609.0,265465.0,572108.0,-306643.0,4197165161.0,4161358525.0
2010-09-10,2932.554,0.20823793935334842,4235214361.0,0.028008052365378584,264148313.0,208195795.0,55952518.0,17452684.0,967544.0,232000.0,205065.0,26935.0,4252667045.0,4217761677.0
2010-09-13,2962.319,1.0149855723031869,4339725642.0,0.028364383486266995,348960602.0,244449321.0,104511281.0,17789835.0,916844.0,283100.0,333800.0,-50700.0,4357515477.0,4321935807.0
2010-09-14,2965.009,0.0908072358176145,4361787341.0,0.028470936354015333,272999500.0,250937801.0,22061699.0,16713084.0,845844.0,124000.0,195000.0,-71000.0,4378500425.0,4345074257.0
2010-09-15,2913.194,-1.7475495015360831,4349255762.0,0.028852411504452974,268673385.0,281204964.0,-12531579.0,15681425.0,836271.0,112927.0,122500.0,-9573.0,4364937187.0,4333574337.0
2010-09-16,2857.789,-1.901864414110423,4396381428.0,0.029767064211240864,272964143.0,225838477.0,47125666.0,17324579.0,958529.0,428650.0,306392.0,122258.0,4413706007.0,4379056849.0
2010-09-17,2861.369,0.12527166981187204,4430523889.0,0.02997252207137087,201160600.0,167018139.0,34142461.0,18189282.0,943479.0,160099.0,175149.0,-15050.0,4448713171.0,4412334607.0
2010-09-20,2849.828,-0.40333840200267773,4490377834.0,0.030469855540018735,198091105.0,138237160.0,59853945.0,19424994.0,1025118.0,145739.0,64100.0,81639.0,4509802828.0,4470952840.0
2010-09-21,2857.476,0.26836707338127075,4444686563.0,0.030097866412680557,138853715.0,184544986.0,-45691271.0,19427188.0,1029818.0,91600.0,86900.0,4700.0,4464113751.0,4425259375.0
2010-09-27,2905.029,1.6641609588322002,4570659084.0,0.030248810271044563,292267571.0,166295050.0,125972521.0,18487509.0,993218.0,155700.0,192300.0,-36600.0,4589146593.0,4552171575.0
2010-09-28,2880.907,-0.8303531565433598,4600238601.0,0.030623610720275075,259670927.0,230091410.0,29579517.0,18668579.0,969824.0,96748.0,120142.0,-23394.0,4618907180.0,4581570022.0
2010-09-29,2874.812,-0.21156531606192078,4638985761.0,0.030958616679455906,310899342.0,272152182.0,38747160.0,15934091.0,793318.0,206900.0,383406.0,-176506.0,4654919852.0,4623051670.0
2010-09-30,2935.574,2.113599080565964,4685923280.0,0.030744886109659048,381622990.0,334685471.0,46937519.0,16081487.0,826718.0,267300.0,233900.0,33400.0,4702004767.0,4669841793.0
2010-10-08,3044.233,3.701456682747565,4775239342.0,0.030431749019561867,651386400.0,562070338.0,89316062.0,20320993.0,988206.0,384800.0,223312.0,161488.0,4795560335.0,4754918349.0
2010-10-11,3132.895,2.9124577520840225,4729877082.0,0.028861839152386205,869307639.0,914669899.0,-45362260.0,26562323.0,1228506.0,651578.0,411278.0,240300.0,4756439405.0,4703314759.0
2010-10-12,3172.726,1.271379985604369,4829459830.0,0.029167807633763178,741401841.0,641819093.0,99582748.0,27029464.0,1264706.0,255900.0,219700.0,36200.0,4856489294.0,4802430366.0
2010-10-13,3217.577,1.413642400888069,4981004876.0,0.029777817193460305,940702385.0,789157339.0,151545046.0,31097861.0,1512016.0,1158150.0,910840.0,247310.0,5012102737.0,4949907015.0
2010-10-14,3224.14,0.20397336256443901,4980957121.0,0.029928935494103862,921929132.0,921976887.0,-47755.0,38349782.0,2021156.0,1408511.0,899371.0,509140.0,5019306903.0,4942607339.0
2010-10-15,3327.683,3.211492056796541,5143791121.0,0.030101472986610724,1209543401.0,1046709401.0,162834000.0,35049232.0,1909417.0,842500.0,954239.0,-111739.0,5178840353.0,5108741889.0
2010-10-18,3306.16,-0.6467863675716707,5170458255.0,0.030449118126747773,1153690251.0,1127023117.0,26667134.0,35051670.0,1807353.0,936597.0,1038661.0,-102064.0,5205509925.0,5135406585.0
2010-10-19,3375.674,2.1025600696880975,5385988507.0,0.031031474967472192,853812415.0,638282163.0,215530252.0,37661853.0,1875280.0,520495.0,452568.0,67927.0,5423650360.0,5348326654.0
2010-10-20,3396.879,0.6281708482513418,5688234062.0,0.0326272831437745,1288349447.0,986103892.0,302245555.0,37306587.0,1682996.0,482222.0,674506.0,-192284.0,5725540649.0,5650927475.0
2010-10-21,3374.685,-0.6533644560197758,5838115657.0,0.033555829952447325,747464015.0,597582420.0,149881595.0,33182858.0,1374629.0,285600.0,593967.0,-308367.0,5871298515.0,5804932799.0
2010-10-22,3378.655,0.11764060941984215,6032061619.0,0.03470480268332927,884829760.0,690883798.0,193945962.0,28073663.0,1109423.0,204950.0,470156.0,-265206.0,6060135282.0,6003987956.0
2010-10-25,3481.081,3.031561375754553,6366949420.0,0.03559033141012569,1263242867.0,928355066.0,334887801.0,31071259.0,1217330.0,357072.0,249165.0,107907.0,6398020679.0,6335878161.0
2010-10-26,3466.084,-0.4308144510282869,6522077443.0,0.03653801437695279,1155866481.0,1000738458.0,155128023.0,32227763.0,1335342.0,444650.0,326638.0,118012.0,6554305206.0,6489849680.0
2010-10-27,3403.872,-1.7948786007494337,6757162438.0,0.03836679836895577,1019680046.0,784595051.0,235084995.0,27577193.0,1211972.0,663730.0,787100.0,-123370.0,6784739631.0,6729585245.0
2010-10-28,3397.692,-0.1815579434244296,6896798867.0,0.039182147174587,758106901.0,618470472.0,139636429.0,25624356.0,1231446.0,520650.0,501176.0,19474.0,6922423223.0,6871174511.0
2010-10-29,3379.983,-0.5212067485810956,6951066505.0,0.039498094159656716,875260721.0,820993083.0,54267638.0,23148983.0,1073793.0,444958.0,602611.0,-157653.0,6974215488.0,6927917522.0
2010-11-01,3472.995,2.7518481601830542,7194172573.0,0.03980936420915171,1020925191.0,777819123.0,243106068.0,26753259.0,1264884.0,391810.0,200719.0,191091.0,7220925832.0,7167419314.0
2010-11-02,3463.131,-0.2840199885113569,7187809068.0,0.0398227395494396,1209959833.0,1216323338.0,-6363505.0,26339846.0,1210906.0,619375.0,673353.0,-53978.0,7214148914.0,7161469222.0
2010-11-03,3420.341,-1.235587103115649,7335818519.0,0.04101083719808322,1049505360.0,901495909.0,148009451.0,32111541.0,1651130.0,922806.0,482582.0,440224.0,7367930060.0,7303706978.0
2010-11-04,3480.505,1.7590059002888894,7565930186.0,0.041550194537040674,946500966.0,716389299.0,230111667.0,30787819.0,1559769.0,557710.0,649071.0,-91361.0,7596718005.0,7535142367.0
2010-11-05,3520.798,1.1576768313793544,7773243718.0,0.042041014141351515,1280283077.0,1072969545.0,207313532.0,28111435.0,1325494.0,348100.0,582375.0,-234275.0,7801355153.0,7745132283.0
