DATE,CODE,SEC_NAME,EXE_MODE,EXE_PRICE,涨跌额,涨跌幅,成交量,成交额(万),持仓量,行权价,EXE_ENDDATE,持仓量,日增,昨收,今开
2018/9/12,10001383,50ETF购12月2250,认购,0.2507,-0.0087,-3.35%,140,351595,2371,2.250,2018/12/26 0:00,-5,0.2594,0.2558
2018/9/12,10001324,50ETF沽12月2600,认沽,0.2132,0.0073,3.55%,819,1735963,3816,2.600,2018/12/26 0:00,76,0.2059,0.2088
2018/9/12,10001359,50ETF购12月2400,认购,0.1554,-0.0062,-3.84%,479,744056,3460,2.400,2018/12/26 0:00,17,0.1616,0.1582
2018/9/12,10001328,50ETF沽12月2800,认沽,0.3706,0.0106,2.94%,665,2439756,5729,2.800,2018/12/26 0:00,51,0.3600,0.3650
2018/9/12,10001313,50ETF购12月2500,认购,0.1064,-0.0047,-4.23%,1866,2014297,7773,2.500,2018/12/26 0:00,419,0.1111,0.1089
2018/9/12,10001326,50ETF沽12月2700,认沽,0.2865,0.0080,2.87%,971,2784298,5348,2.700,2018/12/26 0:00,228,0.2785,0.2824
2018/9/12,10001317,50ETF购12月2700,认购,0.0457,-0.0028,-5.77%,2846,1319807,15245,2.700,2018/12/26 0:00,523,0.0485,0.0476
2018/9/12,10001378,50ETF沽12月2300,认沽,0.0608,0.0019,3.23%,557,333693,6693,2.300,2018/12/26 0:00,52,0.0589,0.0587
2018/9/12,10001327,50ETF沽12月2750,认沽,0.3271,0.0085,2.67%,970,3165709,4956,2.750,2018/12/26 0:00,26,0.3186,0.3214
2018/9/12,10001319,50ETF购12月2800,认购,0.0284,-0.0014,-4.70%,791,233813,9203,2.800,2018/12/26 0:00,151,0.0298,0.0298
2018/9/12,10001321,50ETF购12月2900,认购,0.0178,-0.0011,-5.82%,1177,218837,15706,2.900,2018/12/26 0:00,160,0.0189,0.0179
2018/9/12,10001323,50ETF沽12月2550,认沽,0.1802,0.0063,3.62%,854,1532834,4582,2.550,2018/12/26 0:00,-224,0.1739,0.1762
2018/9/12,10001329,50ETF沽12月2850,认沽,0.4133,0.0116,2.89%,651,2678566,3132,2.850,2018/12/26 0:00,55,0.4017,0.4057
2018/9/12,10001370,50ETF沽12月2350,认沽,0.0783,0.0028,3.71%,774,597466,6081,2.350,2018/12/26 0:00,103,0.0755,0.0759
2018/9/12,10001333,50ETF购12月2950,认购,0.0140,0.0000,0.00%,1920,280159,24407,2.950,2018/12/26 0:00,564,0.0140,0.0140
2018/9/12,10001325,50ETF沽12月2650,认沽,0.2485,0.0075,3.11%,594,1478115,4876,2.650,2018/12/26 0:00,38,0.2410,0.2442
2018/9/12,10001384,50ETF沽12月2250,认沽,0.0464,0.0023,5.22%,539,246947,7155,2.250,2018/12/26 0:00,-61,0.0441,0.0443
2018/9/12,10001315,50ETF购12月2600,认购,0.0718,-0.0025,-3.36%,1423,1015249,6934,2.600,2018/12/26 0:00,416,0.0743,0.0737
2018/9/12,10001331,50ETF购12月2450,认购,0.1310,-0.0039,-2.89%,1149,1488090,4025,2.450,2018/12/26 0:00,145,0.1349,0.1319
2018/9/12,10001332,50ETF沽12月2450,认沽,0.1225,0.0039,3.29%,895,1096043,6892,2.450,2018/12/26 0:00,-7,0.1186,0.1183
2018/9/12,10001377,50ETF购12月2300,认购,0.2158,-0.0084,-3.75%,267,577831,3344,2.300,2018/12/26 0:00,-23,0.2242,0.2203
2018/9/12,10001316,50ETF购12月2650,认购,0.0580,-0.0013,-2.19%,1089,626663,8238,2.650,2018/12/26 0:00,360,0.0593,0.0579
2018/9/12,10001318,50ETF购12月2750,认购,0.0367,-0.0018,-4.68%,1407,521899,9812,2.750,2018/12/26 0:00,255,0.0385,0.0371
2018/9/12,10001334,50ETF沽12月2950,认沽,0.5032,0.0022,0.44%,1005,5054459,5325,2.950,2018/12/26 0:00,251,0.5010,0.4989
2018/9/12,10001360,50ETF沽12月2400,认沽,0.0990,0.0055,5.88%,1795,1761599,7510,2.400,2018/12/26 0:00,-188,0.0935,0.0965
2018/9/12,10001420,50ETF购3月2550,认购,0.1337,-0.0032,-2.34%,238,317771,2933,2.550,2019/3/27 0:00,124,0.1369,0.1350
2018/9/12,10001424,50ETF购3月2750,认购,0.0722,-0.0008,-1.10%,257,184756,3716,2.750,2019/3/27 0:00,13,0.0730,0.0720
2018/9/12,10001434,50ETF沽3月2800,认沽,0.3843,0.0088,2.34%,239,915353,3093,2.800,2019/3/27 0:00,116,0.3755,0.3777
2018/9/12,10001417,50ETF购3月2400,认购,0.2025,-0.0052,-2.50%,67,135620,2325,2.400,2019/3/27 0:00,2,0.2077,0.2044
2018/9/12,10001437,50ETF购3月2300,认购,0.2624,-0.0045,-1.69%,78,203577,3531,2.300,2019/3/27 0:00,23,0.2669,0.2658
2018/9/12,10001436,50ETF沽3月2350,认沽,0.1104,0.0012,1.10%,198,216014,3564,2.350,2019/3/27 0:00,-17,0.1092,0.1090
2018/9/12,10001428,50ETF沽3月2500,认沽,0.1800,0.0038,2.16%,311,558261,1951,2.500,2019/3/27 0:00,-25,0.1762,0.1786
2018/9/12,10001422,50ETF购3月2650,认购,0.0981,-0.0024,-2.39%,134,131891,1729,2.650,2019/3/27 0:00,-33,0.1005,0.0993
2018/9/12,10001439,50ETF购3月2250,认购,0.2953,-0.0041,-1.37%,149,437353,2013,2.250,2019/3/27 0:00,63,0.2994,0.3008
2018/9/12,10001426,50ETF沽3月2400,认沽,0.1308,0.0018,1.40%,281,363921,5096,2.400,2019/3/27 0:00,47,0.1290,0.1289
2018/9/12,10001431,50ETF沽3月2650,认沽,0.2720,0.0054,2.03%,100,270684,930,2.650,2019/3/27 0:00,-16,0.2666,0.2692
2018/9/12,10001425,50ETF购3月2800,认购,0.0613,-0.0013,-2.08%,966,587997,8201,2.800,2019/3/27 0:00,125,0.0626,0.0620
2018/9/12,10001438,50ETF沽3月2300,认沽,0.0914,0.0029,3.28%,408,367476,2585,2.300,2019/3/27 0:00,54,0.0885,0.0903
2018/9/12,10001432,50ETF沽3月2700,认沽,0.3055,0.0032,1.06%,74,225687,1785,2.700,2019/3/27 0:00,-22,0.3023,0.3031
2018/9/12,10001427,50ETF沽3月2450,认沽,0.1547,0.0041,2.72%,426,653033,3220,2.450,2019/3/27 0:00,-39,0.1506,0.1527
2018/9/12,10001441,50ETF购3月2200,认购,0.3298,-0.0042,-1.26%,310,1011919,1696,2.200,2019/3/27 0:00,-35,0.3340,0.3236
2018/9/12,10001433,50ETF沽3月2750,认沽,0.3439,0.0056,1.66%,120,409878,2562,2.750,2019/3/27 0:00,-37,0.3383,0.3398
2018/9/12,10001442,50ETF沽3月2200,认沽,0.0601,0.0021,3.62%,767,458474,5357,2.200,2019/3/27 0:00,181,0.0580,0.0582
2018/9/12,10001418,50ETF购3月2450,认购,0.1771,-0.0045,-2.48%,490,866779,1826,2.450,2019/3/27 0:00,-108,0.1816,0.1801
2018/9/12,10001423,50ETF购3月2700,认购,0.0837,-0.0021,-2.45%,165,139600,2122,2.700,2019/3/27 0:00,56,0.0858,0.0845
2018/9/12,10001430,50ETF沽3月2600,认沽,0.2378,0.0035,1.49%,214,509284,2638,2.600,2019/3/27 0:00,-31,0.2343,0.2370
2018/9/12,10001419,50ETF购3月2500,认购,0.1556,-0.0019,-1.21%,275,424181,3220,2.500,2019/3/27 0:00,-55,0.1575,0.1538
2018/9/12,10001429,50ETF沽3月2550,认沽,0.2088,0.0039,1.90%,119,246707,1539,2.550,2019/3/27 0:00,-23,0.2049,0.2072
2018/9/12,10001440,50ETF沽3月2250,认沽,0.0754,0.0023,3.15%,192,142418,4135,2.250,2019/3/27 0:00,23,0.0731,0.0737
2018/9/12,10001421,50ETF购3月2600,认购,0.1145,-0.0027,-2.30%,272,311386,3543,2.600,2019/3/27 0:00,33,0.1172,0.1173
2018/9/12,10001435,50ETF购3月2350,认购,0.2350,-0.0008,-0.34%,73,167297,569,2.350,2019/3/27 0:00,-,0.2358,0.2351
2018/9/13,10001245,50ETF沽9月2650,认沽,0.1818,-0.0362,-16.61%,6617,12791768,12267,2.650,2018/9/26 0:00,-808,0.2180,0.1862
2018/9/13,10001246,50ETF沽9月2700,认沽,0.2302,-0.0378,-14.10%,3805,9119837,8059,2.700,2018/9/26 0:00,-142,0.2680,0.2427
2018/9/13,10001281,50ETF购9月2500,认购,0.0335,0.0060,21.82%,164778,52526304,139148,2.500,2018/9/26 0:00,-4686,0.0275,0.0370
2018/9/13,10001312,50ETF沽9月2450,认沽,0.0370,-0.0181,-32.85%,141715,61794363,69993,2.450,2018/9/26 0:00,6018,0.0551,0.0400
2018/9/13,10001243,50ETF购9月2700,认购,0.0017,0.0001,6.25%,20241,322177,78370,2.700,2018/9/26 0:00,-5806,0.0016,0.0030
2018/9/13,10001225,50ETF沽9月3300,认沽,0.8425,-0.0255,-2.94%,175,1479228,1729,3.300,2018/9/26 0:00,27,0.8680,0.8226
2018/9/13,10001230,50ETF沽9月2850,认沽,0.3764,-0.0416,-9.95%,471,1833815,1877,2.850,2018/9/26 0:00,-88,0.4180,0.3891
2018/9/13,10001367,50ETF购9月2350,认购,0.1295,0.0235,22.17%,20549,24558149,13496,2.350,2018/9/26 0:00,696,0.1060,0.1300
2018/9/13,10001217,50ETF购9月3400,认购,0.0004,0.0001,33.33%,886,2719,14846,3.400,2018/9/26 0:00,-60,0.0003,0.0004
2018/9/13,10001223,50ETF沽9月3100,认沽,0.6254,-0.0426,-6.38%,93,593300,1853,3.100,2018/9/26 0:00,9,0.6680,0.6393
2018/9/13,10001232,50ETF沽9月2800,认沽,0.3273,-0.0407,-11.06%,804,2715281,1622,2.800,2018/9/26 0:00,2,0.3680,0.3387
2018/9/13,10001241,50ETF购9月2600,认购,0.0085,0.0011,14.86%,82053,7067524,152798,2.600,2018/9/26 0:00,3552,0.0074,0.0109
2018/9/13,10001218,50ETF购9月3500,认购,0.0005,0.0002,66.67%,2002,5180,19390,3.500,2018/9/26 0:00,-274,0.0003,0.0004
2018/9/13,10001220,50ETF沽9月2900,认沽,0.4248,-0.0432,-9.23%,967,4263126,2128,2.900,2018/9/26 0:00,2,0.4680,0.4387
2018/9/13,10001222,50ETF沽9月3000,认沽,0.5265,-0.0415,-7.31%,276,1491500,1598,3.000,2018/9/26 0:00,33,0.5680,0.5436
2018/9/13,10001275,50ETF购9月2550,认购,0.0187,0.0042,28.97%,114771,19788767,135032,2.550,2018/9/26 0:00,2336,0.0145,0.0215
2018/9/13,10001221,50ETF沽9月2950,认沽,0.4764,-0.0416,-8.03%,367,1809012,1062,2.950,2018/9/26 0:00,104,0.5180,0.4862
2018/9/13,10001233,50ETF购9月2750,认购,0.0006,-0.0002,-25.00%,5596,47294,50186,2.750,2018/9/26 0:00,-2553,0.0008,0.0009
2018/9/13,10001358,50ETF沽9月2400,认沽,0.0192,-0.0131,-40.56%,124005,30085545,83910,2.400,2018/9/26 0:00,3877,0.0323,0.0220
2018/9/13,10001409,50ETF购9月2200,认购,0.2704,0.0290,12.01%,2079,5422460,5158,2.200,2018/9/26 0:00,82,0.2414,0.2587
2018/9/13,10001311,50ETF购9月2450,认购,0.0580,0.0124,27.19%,153624,81054360,64440,2.450,2018/9/26 0:00,-2926,0.0456,0.0597
2018/9/13,10001219,50ETF购9月3600,认购,0.0004,0.0001,33.33%,3792,10243,47202,3.600,2018/9/26 0:00,-459,0.0003,0.0004
2018/9/13,10001242,50ETF购9月2650,认购,0.0032,0.0002,6.67%,28943,1019222,93686,2.650,2018/9/26 0:00,2329,0.0030,0.0046
2018/9/13,10001211,50ETF购9月2900,认购,0.0004,0.0001,33.33%,1179,5395,24860,2.900,2018/9/26 0:00,-463,0.0003,0.0010
2018/9/13,10001212,50ETF购9月2950,认购,0.0004,0.0001,33.33%,1090,4560,14696,2.950,2018/9/26 0:00,-202,0.0003,0.0003
2018/9/13,10001381,50ETF购9月2250,认购,0.2220,0.0285,14.73%,1189,2508020,2351,2.250,2018/9/26 0:00,-115,0.1935,0.2180
2018/9/13,10001357,50ETF购9月2400,认购,0.0891,0.0176,24.62%,50841,42170892,31988,2.400,2018/9/26 0:00,622,0.0715,0.0899
2018/9/13,10001227,50ETF沽9月3500,认沽,1.0430,-0.0250,-2.34%,237,2477509,2012,3.500,2018/9/26 0:00,19,1.0680,1.0222
2018/9/13,10001214,50ETF购9月3100,认购,0.0004,0.0001,33.33%,875,3800,17199,3.100,2018/9/26 0:00,-96,0.0003,0.0004
2018/9/13,10001216,50ETF购9月3300,认购,0.0004,0.0001,33.33%,568,1715,9678,3.300,2018/9/26 0:00,8,0.0003,0.0004
2018/9/13,10001226,50ETF沽9月3400,认沽,0.9425,-0.0255,-2.63%,195,1842581,1913,3.400,2018/9/26 0:00,19,0.9680,0.9224
2018/9/13,10001213,50ETF购9月3000,认购,0.0003,0.0000,0.00%,581,2382,22545,3.000,2018/9/26 0:00,-50,0.0003,0.0004
2018/9/13,10001231,50ETF购9月2800,认购,0.0006,0.0001,20.00%,3485,17987,34577,2.800,2018/9/26 0:00,-894,0.0005,0.0006
2018/9/13,10001368,50ETF沽9月2350,认沽,0.0081,-0.0078,-49.06%,69702,7440092,81969,2.350,2018/9/26 0:00,3143,0.0159,0.0114
2018/9/13,10001228,50ETF沽9月3600,认沽,1.1390,-0.0290,-2.48%,375,4290171,5378,3.600,2018/9/26 0:00,114,1.1680,1.1288
2018/9/13,10001376,50ETF沽9月2300,认沽,0.0032,-0.0036,-52.94%,33792,1389626,77999,2.300,2018/9/26 0:00,-3049,0.0068,0.0035
2018/9/13,10001229,50ETF购9月2850,认购,0.0006,0.0002,50.00%,2301,11029,27093,2.850,2018/9/26 0:00,-654,0.0004,0.0005
2018/9/13,10001276,50ETF沽9月2550,认沽,0.0957,-0.0285,-22.95%,42707,46339062,43806,2.550,2018/9/26 0:00,1139,0.1242,0.0977
2018/9/13,10001234,50ETF沽9月2750,认沽,0.2792,-0.0388,-12.20%,816,2369272,3716,2.750,2018/9/26 0:00,36,0.3180,0.2912
2018/9/13,10001244,50ETF沽9月2600,认沽,0.1373,-0.0307,-18.27%,33053,49516181,32239,2.600,2018/9/26 0:00,-5176,0.1680,0.1422
2018/9/13,10001215,50ETF购9月3200,认购,0.0003,0.0000,0.00%,424,1480,14487,3.200,2018/9/26 0:00,-79,0.0003,0.0004
2018/9/13,10001282,50ETF沽9月2500,认沽,0.0620,-0.0244,-28.24%,109766,79413798,65476,2.500,2018/9/26 0:00,2548,0.0864,0.0648
2018/9/13,10001382,50ETF沽9月2250,认沽,0.0011,-0.0016,-59.26%,13984,215684,66474,2.250,2018/9/26 0:00,-148,0.0027,0.0020
2018/9/13,10001375,50ETF购9月2300,认购,0.1743,0.0269,18.25%,11564,18853809,7495,2.300,2018/9/26 0:00,831,0.1474,0.1699
2018/9/13,10001224,50ETF沽9月3200,认沽,0.7375,-0.0305,-3.97%,233,1721434,1594,3.200,2018/9/26 0:00,3,0.7680,0.7350
2018/9/13,10001410,50ETF沽9月2200,认沽,0.0006,-0.0005,-45.45%,6079,46093,42178,2.200,2018/9/26 0:00,139,0.0011,0.0010
2018/9/13,10001458,50ETF沽10月2600,认沽,0.1544,-0.0239,-13.40%,3147,5166708,5561,2.600,2018/10/24 0:00,331,0.1783,0.1604
2018/9/13,10001457,50ETF沽10月2550,认沽,0.1180,-0.0234,-16.55%,5215,6659768,6435,2.550,2018/10/24 0:00,146,0.1414,0.1235
2018/9/13,10001454,50ETF沽10月2400,认沽,0.0434,-0.0141,-24.52%,12089,5949580,13930,2.400,2018/10/24 0:00,755,0.0575,0.0493
2018/9/13,10001462,50ETF沽10月2750,认沽,0.2804,-0.0376,-11.82%,1242,3618256,1703,2.750,2018/10/24 0:00,120,0.3180,0.2914
2018/9/13,10001447,50ETF购10月2500,认购,0.0669,0.0089,15.34%,17480,11086290,19037,2.500,2018/10/24 0:00,1036,0.0580,0.0669
2018/9/13,10001463,50ETF购10月2250,认购,0.2372,0.0236,11.05%,1552,3552025,1049,2.250,2018/10/24 0:00,-30,0.2136,0.2300
2018/9/13,10001461,50ETF购10月2750,认购,0.0085,0.0006,7.59%,9089,771615,21068,2.750,2018/10/24 0:00,1430,0.0079,0.0090
2018/9/13,10001445,50ETF购10月2400,认购,0.1222,0.0168,15.94%,6982,7941630,11285,2.400,2018/10/24 0:00,205,0.1054,0.1229
2018/9/13,10001443,50ETF购10月2300,认购,0.1955,0.0216,12.42%,4012,7506156,8499,2.300,2018/10/24 0:00,95,0.1739,0.1928
2018/9/13,10001450,50ETF购10月2650,认购,0.0213,0.0023,12.11%,9372,1946562,14408,2.650,2018/10/24 0:00,1747,0.0190,0.0215
2018/9/13,10001444,50ETF购10月2350,认购,0.1559,0.0180,13.05%,3327,4915304,4035,2.350,2018/10/24 0:00,191,0.1379,0.1559
2018/9/13,10001452,50ETF沽10月2300,认沽,0.0178,-0.0074,-29.37%,16491,3422619,21007,2.300,2018/10/24 0:00,351,0.0252,0.0211
2018/9/13,10001455,50ETF沽10月2450,认沽,0.0637,-0.0171,-21.16%,16774,11887650,13543,2.450,2018/10/24 0:00,3101,0.0808,0.0675
2018/9/13,10001453,50ETF沽10月2350,认沽,0.0287,-0.0102,-26.22%,12147,3941152,12780,2.350,2018/10/24 0:00,1172,0.0389,0.0325
2018/9/13,10001448,50ETF购10月2550,认购,0.0473,0.0059,14.25%,16958,7748236,19041,2.550,2018/10/24 0:00,1642,0.0414,0.0494
2018/9/13,10001459,50ETF沽10月2650,认沽,0.1922,-0.0267,-12.20%,2728,5603770,4455,2.650,2018/10/24 0:00,158,0.2189,0.2004
2018/9/13,10001456,50ETF沽10月2500,认沽,0.0890,-0.0200,-18.35%,8396,8078646,8630,2.500,2018/10/24 0:00,640,0.1090,0.0963
2018/9/13,10001446,50ETF购10月2450,认购,0.0907,0.0112,14.09%,15183,13115891,14750,2.450,2018/10/24 0:00,2226,0.0795,0.0921
2018/9/13,10001460,50ETF沽10月2700,认沽,0.2356,-0.0324,-12.09%,2106,5206511,6330,2.700,2018/10/24 0:00,215,0.2680,0.2454
2018/9/13,10001449,50ETF购10月2600,认购,0.0331,0.0044,15.33%,16936,5385796,30475,2.600,2018/10/24 0:00,1440,0.0287,0.0350
2018/9/13,10001451,50ETF购10月2700,认购,0.0140,0.0020,16.67%,9732,1297628,16296,2.700,2018/10/24 0:00,1266,0.0120,0.0150
2018/9/13,10001464,50ETF沽10月2250,认沽,0.0099,-0.0052,-34.44%,12338,1484931,12228,2.250,2018/10/24 0:00,1309,0.0151,0.0132
2018/9/13,10001411,50ETF购12月2200,认购,0.3128,0.0223,7.68%,527,1575214,3526,2.200,2018/12/26 0:00,-19,0.2905,0.3116
2018/9/13,10001320,50ETF购12月2850,认购,0.0249,0.0024,10.67%,773,185868,8670,2.850,2018/12/26 0:00,253,0.0225,0.0244
2018/9/13,10001412,50ETF沽12月2200,认沽,0.0276,-0.0074,-21.14%,2797,831426,15202,2.200,2018/12/26 0:00,-238,0.0350,0.0314
2018/9/13,10001369,50ETF购12月2350,认购,0.1996,0.0155,8.42%,584,1108004,2264,2.350,2018/12/26 0:00,-78,0.1841,0.1993
2018/9/13,10001330,50ETF沽12月2900,认沽,0.4348,-0.0332,-7.09%,318,1392489,3990,2.900,2018/12/26 0:00,-17,0.4680,0.4295
2018/9/13,10001314,50ETF购12月2550,认购,0.0945,0.0068,7.75%,1402,1294084,7555,2.550,2018/12/26 0:00,420,0.0877,0.0955
2018/9/13,10001322,50ETF沽12月2500,认沽,0.1287,-0.0215,-14.31%,1950,2659439,10195,2.500,2018/12/26 0:00,381,0.1502,0.1374
2018/9/13,10001383,50ETF购12月2250,认购,0.2703,0.0197,7.86%,495,1295342,2093,2.250,2018/12/26 0:00,-278,0.2506,0.2700
2018/9/13,10001324,50ETF沽12月2600,认沽,0.1899,-0.0233,-10.93%,870,1725947,3673,2.600,2018/12/26 0:00,-143,0.2132,0.1938
2018/9/13,10001359,50ETF购12月2400,认购,0.1686,0.0132,8.49%,1116,1843439,3580,2.400,2018/12/26 0:00,120,0.1554,0.1693
2018/9/13,10001328,50ETF沽12月2800,认沽,0.3395,-0.0305,-8.24%,484,1673304,5540,2.800,2018/12/26 0:00,-189,0.3700,0.3550
2018/9/13,10001313,50ETF购12月2500,认购,0.1162,0.0098,9.21%,2825,3204110,8300,2.500,2018/12/26 0:00,527,0.1064,0.1159
2018/9/13,10001326,50ETF沽12月2700,认沽,0.2600,-0.0265,-9.25%,491,1353471,5346,2.700,2018/12/26 0:00,-2,0.2865,0.2629
2018/9/13,10001317,50ETF购12月2700,认购,0.0497,0.0040,8.75%,1486,724059,15497,2.700,2018/12/26 0:00,252,0.0457,0.0498
2018/9/13,10001378,50ETF沽12月2300,认沽,0.0481,-0.0127,-20.89%,1418,778173,6745,2.300,2018/12/26 0:00,52,0.0608,0.0554
2018/9/13,10001327,50ETF沽12月2750,认沽,0.2983,-0.0288,-8.80%,266,816670,4894,2.750,2018/12/26 0:00,-62,0.3271,0.3100
2018/9/13,10001319,50ETF购12月2800,认购,0.0330,0.0046,16.20%,657,203545,9435,2.800,2018/12/26 0:00,232,0.0284,0.0317
2018/9/13,10001321,50ETF购12月2900,认购,0.0196,0.0018,10.11%,986,188672,15983,2.900,2018/12/26 0:00,277,0.0178,0.0200
2018/9/13,10001323,50ETF沽12月2550,认沽,0.1575,-0.0227,-12.60%,1266,2088104,4472,2.550,2018/12/26 0:00,-110,0.1802,0.1700
2018/9/13,10001329,50ETF沽12月2850,认沽,0.3822,-0.0358,-8.56%,181,714788,3239,2.850,2018/12/26 0:00,107,0.4180,0.3838
2018/9/13,10001370,50ETF沽12月2350,认沽,0.0634,-0.0149,-19.03%,1265,899696,6206,2.350,2018/12/26 0:00,125,0.0783,0.0713
2018/9/13,10001333,50ETF购12月2950,认购,0.0153,0.0013,9.29%,1810,268661,24933,2.950,2018/12/26 0:00,526,0.0140,0.0153
2018/9/13,10001325,50ETF沽12月2650,认沽,0.2231,-0.0254,-10.22%,510,1195980,4862,2.650,2018/12/26 0:00,-14,0.2485,0.2298
2018/9/13,10001384,50ETF沽12月2250,认沽,0.0362,-0.0102,-21.98%,835,332019,6995,2.250,2018/12/26 0:00,-160,0.0464,0.0418
2018/9/13,10001315,50ETF购12月2600,认购,0.0768,0.0061,8.63%,867,650440,6816,2.600,2018/12/26 0:00,-118,0.0707,0.0770
2018/9/13,10001331,50ETF购12月2450,认购,0.1403,0.0109,8.42%,2719,3734325,4140,2.450,2018/12/26 0:00,115,0.1294,0.1400
2018/9/13,10001332,50ETF沽12月2450,认沽,0.1051,-0.0174,-14.20%,2775,3104573,7690,2.450,2018/12/26 0:00,798,0.1225,0.1121
2018/9/13,10001377,50ETF购12月2300,认购,0.2342,0.0186,8.63%,897,2052175,3031,2.300,2018/12/26 0:00,-313,0.2156,0.2342
2018/9/13,10001316,50ETF购12月2650,认购,0.0619,0.0052,9.17%,908,555808,8335,2.650,2018/12/26 0:00,97,0.0567,0.0626
2018/9/13,10001318,50ETF购12月2750,认购,0.0406,0.0039,10.63%,705,272840,9938,2.750,2018/12/26 0:00,126,0.0367,0.0398
2018/9/13,10001334,50ETF沽12月2950,认沽,0.4757,-0.0423,-8.17%,281,1373240,5376,2.950,2018/12/26 0:00,51,0.5180,0.4765
2018/9/13,10001360,50ETF沽12月2400,认沽,0.0828,-0.0160,-16.19%,2564,2349501,8433,2.400,2018/12/26 0:00,923,0.0988,0.0900
2018/9/13,10001420,50ETF购3月2550,认购,0.1440,0.0102,7.62%,193,273711,2940,2.550,2019/3/27 0:00,7,0.1338,0.1448
2018/9/13,10001424,50ETF购3月2750,认购,0.0784,0.0068,9.50%,272,203279,3736,2.750,2019/3/27 0:00,20,0.0716,0.0783
2018/9/13,10001434,50ETF沽3月2800,认沽,0.3589,-0.0254,-6.61%,137,503650,3134,2.800,2019/3/27 0:00,41,0.3843,0.3546
2018/9/13,10001417,50ETF购3月2400,认购,0.2182,0.0157,7.75%,152,322700,2332,2.400,2019/3/27 0:00,7,0.2025,0.2173
2018/9/13,10001437,50ETF购3月2300,认购,0.2742,0.0129,4.94%,75,205778,3537,2.300,2019/3/27 0:00,6,0.2613,0.2793
2018/9/13,10001436,50ETF沽3月2350,认沽,0.0976,-0.0127,-11.51%,207,208678,3641,2.350,2019/3/27 0:00,77,0.1103,0.1010
2018/9/13,10001428,50ETF沽3月2500,认沽,0.1622,-0.0191,-10.54%,419,708269,1999,2.500,2019/3/27 0:00,48,0.1813,0.1676
2018/9/13,10001422,50ETF购3月2650,认购,0.1084,0.0103,10.50%,102,106510,1703,2.650,2019/3/27 0:00,-26,0.0981,0.1073
2018/9/13,10001439,50ETF购3月2250,认购,0.3124,0.0173,5.86%,334,1010947,2205,2.250,2019/3/27 0:00,192,0.2951,0.3139
2018/9/13,10001426,50ETF沽3月2400,认沽,0.1155,-0.0153,-11.70%,441,525486,5005,2.400,2019/3/27 0:00,-91,0.1308,0.1227
2018/9/13,10001431,50ETF沽3月2650,认沽,0.2499,-0.0240,-8.76%,93,241123,946,2.650,2019/3/27 0:00,16,0.2739,0.2564
2018/9/13,10001425,50ETF购3月2800,认购,0.0657,0.0044,7.18%,970,625300,8213,2.800,2019/3/27 0:00,12,0.0613,0.0661
2018/9/13,10001438,50ETF沽3月2300,认沽,0.0797,-0.0118,-12.90%,232,190312,2677,2.300,2019/3/27 0:00,92,0.0915,0.0838
2018/9/13,10001432,50ETF沽3月2700,认沽,0.2833,-0.0243,-7.90%,57,165120,1776,2.700,2019/3/27 0:00,-9,0.3076,0.2872
2018/9/13,10001427,50ETF沽3月2450,认沽,0.1368,-0.0190,-12.20%,288,410351,3281,2.450,2019/3/27 0:00,61,0.1558,0.1430
2018/9/13,10001441,50ETF购3月2200,认购,0.3490,0.0192,5.82%,451,1534192,1662,2.200,2019/3/27 0:00,-34,0.3298,0.3511
2018/9/13,10001433,50ETF沽3月2750,认沽,0.3184,-0.0260,-7.55%,128,418178,2608,2.750,2019/3/27 0:00,46,0.3444,0.3187
2018/9/13,10001442,50ETF沽3月2200,认沽,0.0519,-0.0082,-13.64%,581,316990,5322,2.200,2019/3/27 0:00,-35,0.0601,0.0550
2018/9/13,10001418,50ETF购3月2450,认购,0.1915,0.0144,8.13%,120,222827,1824,2.450,2019/3/27 0:00,-2,0.1771,0.1908
2018/9/13,10001423,50ETF购3月2700,认购,0.0906,0.0063,7.47%,160,143688,2142,2.700,2019/3/27 0:00,20,0.0843,0.0917
2018/9/13,10001430,50ETF沽3月2600,认沽,0.2190,-0.0219,-9.09%,181,413877,2607,2.600,2019/3/27 0:00,-31,0.2409,0.2241
2018/9/13,10001419,50ETF购3月2500,认购,0.1660,0.0112,7.24%,543,884360,3433,2.500,2019/3/27 0:00,213,0.1548,0.1650
2018/9/13,10001429,50ETF沽3月2550,认沽,0.1892,-0.0209,-9.95%,263,513318,1567,2.550,2019/3/27 0:00,28,0.2101,0.1951
2018/9/13,10001440,50ETF沽3月2250,认沽,0.0654,-0.0100,-13.26%,294,202582,4173,2.250,2019/3/27 0:00,38,0.0754,0.0690
2018/9/13,10001421,50ETF购3月2600,认购,0.1243,0.0095,8.28%,216,261297,3477,2.600,2019/3/27 0:00,-66,0.1148,0.1243
2018/9/13,10001435,50ETF购3月2350,认购,0.2406,0.0107,4.65%,50,120340,572,2.350,2019/3/27 0:00,3,0.2299,0.2472
2018/9/14,10001225,50ETF沽9月3300,认沽,0.8208,-0.0132,-1.58%,37,303289,1724,3.300,2018/9/26 0:00,-5,0.8340,0.8125
2018/9/14,10001234,50ETF沽9月2750,认沽,0.2711,-0.0129,-4.54%,450,1219149,3731,2.750,2018/9/26 0:00,15,0.2840,0.2719
